Order ID,Region,Amount,Profit,Quantity, Unit_Price , Unit_Cost ,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Month,Revenue
B-26916,North,7846,677,12,297.69,193.27,Furniture,Chairs,UPI,21-10-2020,Pamela Patterson,California,San Francisco,October,3572.28
B-25925,North,3022,384,1,"1,543.38","1,236.25",Office Supplies,Pens,Credit Card,11-01-2022,Ronald Mckinney,Texas,Austin,January,1543.38
B-25925,North,3022,384,1,552.29,210.33,Office Supplies,Pens,Credit Card,17-02-2021,James Hart,Illinois,Chicago,February,552.29
B-25925,East,5266,1111,13,"1,980.06","1,712.43",Electronics,Electronic Games,Debit Card,11-01-2022,Ronald Mckinney,Texas,Austin,January,25740.78
B-25925,East,5266,1111,13,"2,955.51","2,593.64",Electronics,Electronic Games,Debit Card,17-02-2021,James Hart,Illinois,Chicago,February,38421.63
B-25602,South,4853,1764,9,"4,288.30","3,993.39",Office Supplies,Pens,Debit Card,06-11-2021,Rhonda Harris,Florida,Orlando,November,38594.7
B-25602,West,4853,1764,9,"2,197.42","1,723.01",Office Supplies,Pens,Debit Card,30-08-2022,Randy Fisher,Texas,Houston,August,19776.78
B-26592,North,9832,1270,1,"3,578.49","3,542.18",Office Supplies,Pens,COD,07-10-2022,James Hernandez,California,San Francisco,October,3578.49
B-26592,North,796,153,15,"1,040.21",978.15,Office Supplies,Pens,Credit Card,07-10-2022,James Hernandez,California,San Francisco,October,15603.15
B-26251,West,883,127,7,"3,860.56","3,765.46",Furniture,Chairs,COD,04-06-2023,Brenda Murphy,California,San Francisco,June,27023.92
B-26251,West,4539,1155,8,"1,566.36","1,218.18",Furniture,Bookcases,Debit Card,04-06-2023,Brenda Murphy,California,San Francisco,June,12530.88
B-26251,South,9659,2226,16,"1,086.89",760.55,Office Supplies,Binders,Debit Card,04-06-2023,Brenda Murphy,California,San Francisco,June,17390.24
B-25979,West,9562,325,2,"1,414.88",967.77,Electronics,Printers,Debit Card,13-05-2022,Andrew Kirby,California,San Diego,May,2829.76
B-25437,North,4688,1841,3,"1,320.32",951.21,Electronics,Laptops,Credit Card,23-01-2023,Justin Thomas,California,San Francisco,January,3960.96
B-25437,North,4688,1841,3,"2,847.76","2,588.67",Electronics,Laptops,Credit Card,25-07-2021,Jillian Johnson MD,California,San Diego,July,8543.28
B-26986,North,7900,482,4,"4,727.75","4,231.75",Electronics,Phones,COD,08-03-2025,William Martin,Ohio,Columbus,March,18911
B-25990,North,6967,3257,17,584.44,444.05,Furniture,Bookcases,COD,25-12-2022,Mark Dixon,Ohio,Cincinnati,December,9935.48
B-25990,North,1091,277,6,"3,967.69","3,549.43",Office Supplies,Paper,COD,25-12-2022,Mark Dixon,Ohio,Cincinnati,December,23806.14
B-25990,South,6027,1530,2,"3,508.14","3,289.01",Office Supplies,Binders,Credit Card,25-12-2022,Mark Dixon,Ohio,Cincinnati,December,7016.28
B-25222,North,4852,218,2,"4,696.85","4,368.97",Furniture,Tables,EMI,24-04-2024,Alicia Allen,Texas,Dallas,April,9393.7
B-25222,South,4852,218,2,"1,624.89","1,258.53",Furniture,Tables,EMI,24-12-2021,Cynthia Meyer,Florida,Tampa,December,3249.78
B-25222,North,4852,218,2,"2,598.58","2,278.04",Furniture,Tables,EMI,07-09-2023,Brandon Norton,Illinois,Springfield,September,5197.16
B-26402,East,4314,1453,6,"4,711.70","4,632.85",Furniture,Sofas,COD,10-08-2021,Christina Scott,Florida,Tampa,August,28270.2
B-26792,East,3288,1477,3,"3,544.02","3,316.97",Office Supplies,Pens,EMI,26-05-2024,Andrew Macias,Texas,Austin,May,10632.06
B-26792,East,3288,1477,3,"2,259.50","1,974.40",Office Supplies,Pens,EMI,19-02-2022,Alejandro Williams,Illinois,Springfield,February,6778.5
B-25154,East,3977,813,5,"1,126.52",700.49,Office Supplies,Binders,Credit Card,09-12-2024,Mark Rodriguez,New York,New York City,December,5632.6
B-26114,South,6252,1377,2,"1,576.69","1,349.30",Electronics,Printers,EMI,01-06-2023,Sarah Montgomery,Illinois,Chicago,June,3153.38
B-26485,South,9084,3253,12,"3,387.21","2,927.02",Office Supplies,Pens,Debit Card,05-11-2023,Marisa Prince,New York,Buffalo,November,40646.52
B-26191,West,8994,1481,15,"3,830.71","3,604.93",Electronics,Phones,Credit Card,21-06-2020,James Bonilla,California,San Diego,June,57460.65
B-26754,North,1089,176,16,944.79,665.89,Office Supplies,Markers,EMI,26-10-2020,Robin Myers,Texas,Dallas,October,15116.64
B-25953,East,6690,1001,19,"3,418.19","3,018.01",Office Supplies,Binders,UPI,06-06-2022,Nancy Sanchez,Illinois,Springfield,June,64945.61
B-25953,South,6690,1001,19,"3,069.94","2,774.24",Office Supplies,Binders,UPI,13-11-2021,Sydney Walls,Illinois,Chicago,November,58328.86
B-25953,North,4985,1920,10,"3,074.59","2,594.08",Furniture,Bookcases,Credit Card,06-06-2022,Nancy Sanchez,Illinois,Springfield,June,30745.9
B-25953,North,4985,1920,10,"3,799.67","3,466.11",Furniture,Bookcases,Credit Card,13-11-2021,Sydney Walls,Illinois,Chicago,November,37996.7
B-26516,South,8590,3565,15,"4,461.51","4,195.38",Electronics,Electronic Games,EMI,11-11-2021,Deborah Hoffman,Florida,Miami,November,66922.65
B-26516,East,6973,3038,10,"1,670.36","1,648.80",Furniture,Tables,COD,11-11-2021,Deborah Hoffman,Florida,Miami,November,16703.6
B-26843,West,4591,1941,19,"4,663.34","4,450.61",Electronics,Printers,EMI,31-07-2021,Megan Williams,Texas,Dallas,July,88603.46
B-26843,North,9612,2572,17,"1,001.77",845.14,Office Supplies,Pens,Credit Card,31-07-2021,Megan Williams,Texas,Dallas,July,17030.09
B-26167,West,5343,655,1,"1,283.04",906.47,Furniture,Chairs,EMI,13-04-2024,Shane Clark,California,San Diego,April,1283.04
B-26972,East,6956,318,20,"1,482.58","1,370.52",Office Supplies,Markers,Debit Card,19-04-2022,Steven Haynes,Illinois,Springfield,April,29651.6
B-25673,East,5306,2405,17,752.24,641.68,Furniture,Tables,EMI,23-03-2024,Kimberly Fuller,New York,Buffalo,March,12788.08
B-26587,West,8982,448,17,"1,292.94","1,190.08",Furniture,Sofas,UPI,07-05-2021,Angela Lyons,New York,New York City,May,21979.98
B-26587,East,4826,562,5,648.29,576.74,Office Supplies,Paper,Debit Card,07-05-2021,Angela Lyons,New York,New York City,May,3241.45
B-26668,North,972,106,15,"4,280.06","4,117.67",Office Supplies,Pens,EMI,06-05-2022,Betty Tucker,Ohio,Cincinnati,May,64200.9
B-26906,West,3665,802,4,"1,182.00",737.9,Office Supplies,Markers,Credit Card,09-08-2021,Brianna Hunt,Florida,Miami,August,4728
B-26906,East,3665,802,4,"4,138.83","3,749.12",Office Supplies,Markers,Credit Card,09-02-2025,Cathy Clark,Florida,Tampa,February,16555.32
B-25226,West,9808,2117,2,657.44,287.17,Office Supplies,Pens,UPI,23-04-2024,Nicole Warren,California,Los Angeles,April,1314.88
B-25166,North,1133,73,17,"5,145.88","4,745.18",Furniture,Chairs,UPI,23-02-2023,Richard Castaneda,Ohio,Cleveland,February,87479.96
B-25166,East,1133,73,17,"3,712.25","3,570.24",Furniture,Chairs,UPI,06-06-2024,Sarah Torres,California,San Diego,June,63108.25
B-25166,North,6248,1168,19,528.49,83.64,Furniture,Bookcases,COD,23-02-2023,Richard Castaneda,Ohio,Cleveland,February,10041.31
B-25166,East,6248,1168,19,"3,908.37","3,831.09",Furniture,Bookcases,COD,06-06-2024,Sarah Torres,California,San Diego,June,74259.03
B-25454,South,5666,2733,17,"2,769.52","2,594.71",Electronics,Electronic Games,Credit Card,27-01-2025,Vanessa Deleon,Florida,Tampa,January,47081.84
B-26215,East,4171,1450,18,"4,205.37","3,907.86",Office Supplies,Markers,COD,07-04-2023,Richard Lyons,Texas,Dallas,April,75696.66
B-25777,West,6236,2839,7,"2,696.78","2,636.36",Electronics,Printers,Credit Card,20-01-2022,Eric Adams,Illinois,Springfield,January,18877.46
B-25777,East,6236,2839,7,"3,590.83","3,223.07",Electronics,Printers,Credit Card,10-05-2022,Chad Brown,Florida,Orlando,May,25135.81
B-25383,North,5410,2456,8,"4,142.09","3,942.34",Furniture,Chairs,Credit Card,29-05-2024,Kayla Becker,California,Los Angeles,May,33136.72
B-25383,North,5410,2456,8,"2,449.64","2,055.28",Furniture,Chairs,Credit Card,04-01-2022,Ashley Freeman,Florida,Tampa,January,19597.12
B-26409,East,3024,1353,1,314.93,63.41,Furniture,Sofas,Credit Card,02-05-2024,Scott Harris,California,Los Angeles,May,314.93
B-26409,West,3024,1353,1,"4,355.87","4,257.24",Furniture,Sofas,Credit Card,28-12-2021,John James,Ohio,Columbus,December,4355.87
B-26684,South,7434,2851,5,"2,305.44","1,935.41",Office Supplies,Markers,UPI,12-12-2022,Jesse Bond,Illinois,Springfield,December,11527.2
B-26726,West,7213,508,19,"2,638.96","2,505.41",Electronics,Electronic Games,Debit Card,17-08-2023,Brandon Hughes,Texas,Dallas,August,50140.24
B-26726,South,7213,508,19,338.94,88.44,Electronics,Electronic Games,Debit Card,29-11-2021,Lynn Reynolds,Ohio,Cincinnati,November,6439.86
B-26726,North,3176,586,9,"2,532.87","2,485.86",Furniture,Tables,EMI,17-08-2023,Brandon Hughes,Texas,Dallas,August,22795.83
B-26726,West,3176,586,9,"5,245.86","4,933.11",Furniture,Tables,EMI,29-11-2021,Lynn Reynolds,Ohio,Cincinnati,November,47212.74
B-26136,South,9144,2220,18,"1,763.69","1,427.42",Office Supplies,Binders,Credit Card,13-06-2021,Ronald Good,Florida,Miami,June,31746.42
B-26098,East,4146,865,19,"2,202.87","2,007.32",Furniture,Tables,EMI,04-07-2022,Kyle Baker,Texas,Houston,July,41854.53
B-26098,North,3793,875,7,"3,929.26","3,451.59",Furniture,Tables,EMI,04-07-2022,Kyle Baker,Texas,Houston,July,27504.82
B-25430,East,7169,2385,11,"4,521.57","4,083.23",Furniture,Sofas,COD,27-06-2021,Michael Rivera,California,Los Angeles,June,49737.27
B-25430,North,4046,417,18,"2,472.98","2,116.09",Furniture,Chairs,Credit Card,27-06-2021,Michael Rivera,California,Los Angeles,June,44513.64
B-25266,West,4164,905,11,"1,942.55","1,582.86",Electronics,Phones,COD,04-12-2023,Lori Adkins,California,San Diego,December,21368.05
B-25266,West,5389,2196,5,"4,825.92","4,692.24",Furniture,Tables,UPI,04-12-2023,Lori Adkins,California,San Diego,December,24129.6
B-25283,North,5448,2204,5,"3,733.71","3,401.87",Furniture,Sofas,COD,09-08-2022,Luis Warner,New York,New York City,August,18668.55
B-25227,North,4115,1285,1,746.28,639.16,Furniture,Sofas,UPI,08-04-2020,Donald Perry,Florida,Orlando,April,746.28
B-25227,North,4761,2231,12,471.75,391.19,Furniture,Tables,UPI,08-04-2020,Donald Perry,Florida,Orlando,April,5661
B-25669,West,5899,2264,6,"2,943.31","2,443.57",Office Supplies,Binders,EMI,20-10-2023,Adam Stevens,New York,Buffalo,October,17659.86
B-25064,South,6109,3040,9,"1,454.41","1,139.45",Furniture,Chairs,EMI,10-02-2022,Kimberly Johnson,New York,Buffalo,February,13089.69
B-25064,East,6109,3040,9,"1,528.40","1,307.22",Furniture,Chairs,EMI,05-10-2023,Kelly Jones,New York,Rochester,October,13755.6
B-25064,East,4628,1491,17,"4,545.78","4,394.58",Electronics,Electronic Games,UPI,10-02-2022,Kimberly Johnson,New York,Buffalo,February,77278.26
B-25064,West,4628,1491,17,799.27,493.35,Electronics,Electronic Games,UPI,05-10-2023,Kelly Jones,New York,Rochester,October,13587.59
B-26268,East,4369,584,13,"3,625.35","3,591.05",Office Supplies,Pens,Credit Card,22-09-2022,Ashley Petty,Illinois,Peoria,September,47129.55
B-26268,North,4369,584,13,"1,448.54","1,392.15",Office Supplies,Pens,Credit Card,03-04-2021,Crystal Ross,Texas,Austin,April,18831.02
B-25456,South,5632,2358,20,"3,839.72","3,813.62",Furniture,Sofas,Credit Card,03-05-2021,Alexis Duffy,California,Los Angeles,May,76794.4
B-25456,East,5632,2358,20,"3,880.53","3,625.94",Furniture,Sofas,Credit Card,11-02-2024,Stephanie Sanchez,Florida,Miami,February,77610.6
B-25456,South,5632,2358,20,390.89,86.59,Furniture,Sofas,Credit Card,04-02-2025,Reginald Espinoza,Ohio,Cleveland,February,7817.8
B-25495,North,7519,402,14,"2,610.84","2,570.22",Office Supplies,Paper,UPI,12-10-2022,Sandra Hicks,California,San Diego,October,36551.76
B-25495,East,1564,674,13,"1,103.03",739.63,Electronics,Electronic Games,Debit Card,12-10-2022,Sandra Hicks,California,San Diego,October,14339.39
B-26552,West,2804,936,10,"4,460.71","4,337.82",Electronics,Electronic Games,Credit Card,06-02-2022,Olivia Orozco,Texas,Austin,February,44607.1
B-26552,South,2804,936,10,"4,710.10","4,364.35",Electronics,Electronic Games,Credit Card,09-11-2020,Larry Moore,Florida,Tampa,November,47101
B-26552,North,2804,936,10,"2,611.94","2,120.81",Electronics,Electronic Games,Credit Card,03-05-2023,Mrs. Rachel Cannon DDS,Florida,Tampa,May,26119.4
B-25203,South,2321,505,6,"2,598.40","2,249.76",Furniture,Chairs,EMI,04-10-2022,Daniel Flowers,Illinois,Springfield,October,15590.4
B-25462,East,5730,482,6,"1,994.01","1,551.25",Electronics,Laptops,COD,21-08-2024,Randy Acosta,Florida,Tampa,August,11964.06
B-26145,East,7441,867,12,"4,071.82","3,597.20",Furniture,Sofas,COD,20-11-2021,Deborah Williams,Illinois,Chicago,November,48861.84
B-26145,West,7441,867,12,"2,073.88","1,825.37",Furniture,Sofas,COD,13-05-2020,Robert Michael,Texas,Austin,May,24886.56
B-25552,North,1732,766,7,"1,729.71","1,375.57",Office Supplies,Binders,UPI,28-02-2023,Danny Ramirez,New York,New York City,February,12107.97
B-25552,North,8788,3944,19,"2,617.00","2,189.54",Office Supplies,Paper,EMI,28-02-2023,Danny Ramirez,New York,New York City,February,49723
B-26069,West,838,271,11,687.6,502.86,Office Supplies,Markers,EMI,21-01-2021,Stephen Baker,Ohio,Columbus,January,7563.6
B-26069,West,838,271,11,"3,883.77","3,745.69",Office Supplies,Markers,EMI,28-02-2022,Jeffrey Wilcox,Illinois,Peoria,February,42721.47
B-26069,North,3577,699,2,586.18,112.35,Furniture,Tables,UPI,21-01-2021,Stephen Baker,Ohio,Columbus,January,1172.36
B-26069,South,3577,699,2,"3,606.09","3,240.20",Furniture,Tables,UPI,28-02-2022,Jeffrey Wilcox,Illinois,Peoria,February,7212.18
B-25120,South,7122,1836,6,"1,072.82",955.18,Electronics,Phones,Debit Card,25-04-2024,James Clarke,Texas,Dallas,April,6436.92
B-25120,West,7122,1836,6,"1,430.45","1,200.40",Electronics,Phones,Debit Card,10-03-2023,Julia Gallagher,Texas,Houston,March,8582.7
B-25120,South,7122,1836,6,"3,596.64","3,196.38",Electronics,Phones,Debit Card,10-07-2023,Ronald Frey Jr.,New York,New York City,July,21579.84
B-25120,North,7327,2596,15,"5,243.13","4,965.07",Office Supplies,Markers,Credit Card,25-04-2024,James Clarke,Texas,Dallas,April,78646.95
B-25120,East,7327,2596,15,"4,228.18","3,899.70",Office Supplies,Markers,Credit Card,10-03-2023,Julia Gallagher,Texas,Houston,March,63422.7
B-25120,East,7327,2596,15,"1,547.26","1,167.91",Office Supplies,Markers,Credit Card,10-07-2023,Ronald Frey Jr.,New York,New York City,July,23208.9
B-26146,South,2239,1094,18,"1,236.10",921.32,Electronics,Printers,COD,28-07-2024,Megan Charles,Florida,Tampa,July,22249.8
B-26146,West,4932,1153,1,"4,612.49","4,337.85",Office Supplies,Markers,COD,28-07-2024,Megan Charles,Florida,Tampa,July,4612.49
B-25549,West,4609,1084,8,"2,626.02","2,248.71",Electronics,Printers,UPI,30-07-2023,Amy Duran MD,Florida,Orlando,July,21008.16
B-25549,West,2328,788,4,"1,094.92",728.41,Office Supplies,Paper,UPI,30-07-2023,Amy Duran MD,Florida,Orlando,July,4379.68
B-25549,West,4734,958,7,"4,636.59","4,317.95",Electronics,Printers,Debit Card,30-07-2023,Amy Duran MD,Florida,Orlando,July,32456.13
B-25488,West,1388,345,5,"4,275.96","4,089.66",Furniture,Sofas,UPI,05-10-2024,Christopher Thomas,New York,New York City,October,21379.8
B-25488,South,8555,1638,8,"5,129.19","4,920.34",Electronics,Laptops,Credit Card,05-10-2024,Christopher Thomas,New York,New York City,October,41033.52
B-26885,East,9024,730,4,"5,038.74","4,553.23",Furniture,Tables,Credit Card,20-02-2024,Peter Castro,Texas,Dallas,February,20154.96
B-26885,East,2468,418,4,"4,331.43","4,266.36",Electronics,Laptops,Credit Card,20-02-2024,Peter Castro,Texas,Dallas,February,17325.72
B-25703,South,9438,1801,4,451.81,310.24,Electronics,Electronic Games,COD,19-04-2023,Steven Acosta,Florida,Orlando,April,1807.24
B-25703,West,9438,1801,4,818.14,566.86,Electronics,Electronic Games,COD,29-10-2023,Lindsay Jackson,Texas,Austin,October,3272.56
B-25809,South,2685,379,18,"3,286.47","2,866.47",Electronics,Phones,UPI,08-03-2022,Kelly Smith,Ohio,Cleveland,March,59156.46
B-25809,East,2685,379,18,"2,771.02","2,680.82",Electronics,Phones,UPI,08-12-2022,Sabrina Hartman,Florida,Tampa,December,49878.36
B-25809,North,9916,4602,14,"2,462.63","2,316.92",Furniture,Chairs,UPI,08-03-2022,Kelly Smith,Ohio,Cleveland,March,34476.82
B-25809,South,9916,4602,14,"2,056.35","2,014.11",Furniture,Chairs,UPI,08-12-2022,Sabrina Hartman,Florida,Tampa,December,28788.9
B-25809,West,6184,50,14,"2,540.42","2,184.49",Electronics,Electronic Games,Credit Card,08-03-2022,Kelly Smith,Ohio,Cleveland,March,35565.88
B-25809,East,6184,50,14,"2,994.74","2,868.02",Electronics,Electronic Games,Credit Card,08-12-2022,Sabrina Hartman,Florida,Tampa,December,41926.36
B-25809,East,4548,2135,8,260.73,60.28,Office Supplies,Markers,Debit Card,08-03-2022,Kelly Smith,Ohio,Cleveland,March,2085.84
B-25809,East,4548,2135,8,"1,567.92","1,340.51",Office Supplies,Markers,Debit Card,08-12-2022,Sabrina Hartman,Florida,Tampa,December,12543.36
B-25477,East,7195,1665,7,"3,062.22","2,615.48",Office Supplies,Markers,COD,27-07-2024,Cynthia Smith,New York,Rochester,July,21435.54
B-25477,West,7195,1665,7,"3,836.52","3,624.97",Office Supplies,Markers,COD,05-07-2022,Olivia Dickerson,New York,Buffalo,July,26855.64
B-26018,North,3098,957,18,993.24,912.08,Furniture,Bookcases,COD,04-07-2024,Whitney Stout,Texas,Austin,July,17878.32
B-25329,East,5412,1192,18,"3,023.97","2,757.06",Furniture,Tables,Credit Card,28-02-2024,Stephanie Flores,California,San Diego,February,54431.46
B-25329,South,5412,1192,18,"4,068.43","3,586.58",Furniture,Tables,Credit Card,03-01-2025,Gregory English,California,Los Angeles,January,73231.74
B-25182,North,1397,686,11,"2,558.68","2,250.91",Furniture,Chairs,Credit Card,07-12-2021,Natalie Maxwell,New York,New York City,December,28145.48
B-25492,East,9279,552,14,675.91,184.05,Furniture,Chairs,EMI,14-12-2021,Tina Blake,New York,Buffalo,December,9462.74
B-25492,North,9279,552,14,"2,696.02","2,273.88",Furniture,Chairs,EMI,30-11-2020,Clarence Cooke,California,San Francisco,November,37744.28
B-25492,South,2596,1003,19,"1,545.02","1,517.40",Office Supplies,Paper,Credit Card,14-12-2021,Tina Blake,New York,Buffalo,December,29355.38
B-25492,East,2596,1003,19,"4,984.39","4,651.77",Office Supplies,Paper,Credit Card,30-11-2020,Clarence Cooke,California,San Francisco,November,94703.41
B-25517,South,6732,911,19,817.36,666.84,Furniture,Bookcases,EMI,29-12-2021,Tamara Guzman,New York,Buffalo,December,15529.84
B-25517,West,4495,1408,14,"3,563.97","3,279.76",Office Supplies,Pens,EMI,29-12-2021,Tamara Guzman,New York,Buffalo,December,49895.58
B-25200,East,9653,2471,6,457.84,310.96,Office Supplies,Paper,UPI,08-07-2024,Marissa Hartman,New York,Buffalo,July,2747.04
B-26009,East,8945,1728,10,"2,439.49","2,258.54",Furniture,Tables,UPI,10-02-2021,Sara Garcia,Illinois,Peoria,February,24394.9
B-26580,East,4007,201,13,"3,254.55","2,792.20",Furniture,Bookcases,COD,21-10-2020,Kathryn Rogers,Ohio,Columbus,October,42309.15
B-26580,East,4007,201,13,"1,636.14","1,524.88",Furniture,Bookcases,COD,17-04-2023,Kyle Dickson,Texas,Dallas,April,21269.82
B-25679,West,810,231,18,"2,740.93","2,302.62",Furniture,Bookcases,EMI,21-10-2020,Jacob Decker,Florida,Tampa,October,49336.74
B-26034,East,9789,2071,18,884.51,859.59,Furniture,Bookcases,Debit Card,28-12-2023,Aaron Johnson,New York,Rochester,December,15921.18
B-26034,North,9229,4090,8,"1,609.94","1,555.41",Electronics,Electronic Games,COD,28-12-2023,Aaron Johnson,New York,Rochester,December,12879.52
B-25148,East,8141,3968,18,"3,553.27","3,124.48",Office Supplies,Markers,Debit Card,23-12-2022,William Morse,New York,Rochester,December,63958.86
B-25148,West,8141,3968,18,"1,862.88","1,543.91",Office Supplies,Markers,Debit Card,10-08-2022,Carrie Smith,Illinois,Peoria,August,33531.84
B-25148,East,1067,251,14,"4,879.88","4,503.73",Furniture,Sofas,EMI,23-12-2022,William Morse,New York,Rochester,December,68318.32
B-25148,North,1067,251,14,"3,273.22","3,160.61",Furniture,Sofas,EMI,10-08-2022,Carrie Smith,Illinois,Peoria,August,45825.08
B-25830,West,3839,1415,10,"2,494.48","2,221.31",Office Supplies,Binders,UPI,17-10-2023,Vincent Roth,California,Los Angeles,October,24944.8
B-25830,West,3839,1415,10,613.09,241.85,Office Supplies,Binders,UPI,28-02-2022,Andrew Benson,Florida,Orlando,February,6130.9
B-25762,North,2858,482,13,"2,840.14","2,522.76",Electronics,Electronic Games,COD,24-05-2024,Jason Wilson,Texas,Austin,May,36921.82
B-26794,North,2137,638,12,"4,076.77","3,835.64",Furniture,Bookcases,Debit Card,02-10-2020,Colin Patterson,New York,New York City,October,48921.24
B-26794,North,2831,1289,12,"1,844.80","1,364.51",Furniture,Chairs,Debit Card,02-10-2020,Colin Patterson,New York,New York City,October,22137.6
B-25011,North,3913,961,15,"4,384.85","4,043.53",Furniture,Sofas,UPI,10-02-2024,Eric Bates,Ohio,Columbus,February,65772.75
B-25011,North,3913,961,15,"1,751.24","1,296.44",Furniture,Sofas,UPI,06-02-2021,Steven Keith,California,San Francisco,February,26268.6
B-25515,West,4468,1940,9,"4,495.13","4,127.54",Office Supplies,Paper,COD,16-03-2022,Seth Rodriguez,Florida,Tampa,March,40456.17
B-25369,West,1579,602,9,842.46,472.08,Electronics,Laptops,Credit Card,24-05-2020,Lauren Jones,Ohio,Cincinnati,May,7582.14
B-25369,East,1579,602,9,"4,386.82","4,337.61",Electronics,Laptops,Credit Card,16-02-2025,Thomas Wallace,Texas,Dallas,February,39481.38
B-25369,East,1579,602,9,"2,707.11","2,520.97",Electronics,Laptops,Credit Card,16-11-2021,Mr. Daniel Wilson,Ohio,Cincinnati,November,24363.99
B-25369,South,1579,602,9,"1,948.46","1,517.86",Electronics,Laptops,Credit Card,08-09-2024,Julie Smith MD,New York,Rochester,September,17536.14
B-25369,East,3760,1849,19,"1,486.29","1,362.31",Furniture,Chairs,EMI,24-05-2020,Lauren Jones,Ohio,Cincinnati,May,28239.51
B-25369,East,3760,1849,19,"2,255.05","2,188.45",Furniture,Chairs,EMI,16-02-2025,Thomas Wallace,Texas,Dallas,February,42845.95
B-25369,North,3760,1849,19,"5,165.09","4,995.30",Furniture,Chairs,EMI,16-11-2021,Mr. Daniel Wilson,Ohio,Cincinnati,November,98136.71
B-25369,North,3760,1849,19,"1,258.63","1,140.62",Furniture,Chairs,EMI,08-09-2024,Julie Smith MD,New York,Rochester,September,23913.97
B-26222,East,8706,3099,14,"1,024.31",560.92,Office Supplies,Pens,Credit Card,29-06-2022,Carol Mitchell,Illinois,Chicago,June,14340.34
B-26222,South,4708,696,14,"3,381.22","2,945.92",Electronics,Electronic Games,Credit Card,29-06-2022,Carol Mitchell,Illinois,Chicago,June,47337.08
B-26222,North,8089,3132,17,"2,723.13","2,468.29",Furniture,Chairs,COD,29-06-2022,Carol Mitchell,Illinois,Chicago,June,46293.21
B-25316,East,5462,673,12,"2,684.83","2,644.77",Electronics,Printers,Debit Card,03-11-2022,John Thompson,Texas,Austin,November,32217.96
B-25507,East,6392,444,18,"3,711.47","3,351.33",Electronics,Electronic Games,Credit Card,28-11-2023,Debra Rodriguez,Florida,Tampa,November,66806.46
B-25846,West,8706,1724,3,"1,687.83","1,372.36",Electronics,Electronic Games,Debit Card,25-04-2020,Erin Vasquez,Florida,Orlando,April,5063.49
B-25763,South,2349,319,4,"5,043.36","4,557.79",Office Supplies,Pens,UPI,18-01-2022,Clayton Lara,Florida,Miami,January,20173.44
B-25763,West,8220,3882,14,"2,490.47","2,206.58",Furniture,Chairs,UPI,18-01-2022,Clayton Lara,Florida,Miami,January,34866.58
B-25763,South,2379,279,7,863.81,688.98,Furniture,Chairs,Debit Card,18-01-2022,Clayton Lara,Florida,Miami,January,6046.67
B-25763,North,7377,2049,4,"3,988.70","3,724.38",Office Supplies,Markers,UPI,18-01-2022,Clayton Lara,Florida,Miami,January,15954.8
B-25465,South,717,158,16,"3,723.21","3,233.37",Furniture,Tables,Credit Card,23-03-2022,Tony Ray,Ohio,Cleveland,March,59571.36
B-25465,East,717,158,16,"1,964.15","1,612.93",Furniture,Tables,Credit Card,24-06-2020,Steven Frey,Florida,Miami,June,31426.4
B-25465,East,717,158,16,"3,465.79","3,126.52",Furniture,Tables,Credit Card,23-12-2022,Stephanie Leonard,New York,Buffalo,December,55452.64
B-25465,South,717,158,16,"1,266.25","1,138.32",Furniture,Tables,Credit Card,24-11-2024,Crystal Chambers,New York,New York City,November,20260
B-25465,South,717,158,16,"2,626.32","2,251.95",Furniture,Tables,Credit Card,06-11-2020,Robert White,Florida,Orlando,November,42021.12
B-25465,South,717,158,16,"4,879.72","4,502.09",Furniture,Tables,Credit Card,24-10-2023,Sylvia Barron,New York,Rochester,October,78075.52
B-25465,West,508,177,17,876.46,710.99,Furniture,Sofas,UPI,23-03-2022,Tony Ray,Ohio,Cleveland,March,14899.82
B-25465,South,508,177,17,"2,211.17","1,964.15",Furniture,Sofas,UPI,24-06-2020,Steven Frey,Florida,Miami,June,37589.89
B-25465,North,508,177,17,"4,269.02","4,114.66",Furniture,Sofas,UPI,23-12-2022,Stephanie Leonard,New York,Buffalo,December,72573.34
B-25465,West,508,177,17,"4,985.75","4,848.98",Furniture,Sofas,UPI,24-11-2024,Crystal Chambers,New York,New York City,November,84757.75
B-25465,West,508,177,17,"2,319.62","2,296.93",Furniture,Sofas,UPI,06-11-2020,Robert White,Florida,Orlando,November,39433.54
B-25465,South,508,177,17,"2,709.40","2,559.65",Furniture,Sofas,UPI,24-10-2023,Sylvia Barron,New York,Rochester,October,46059.8
B-26352,North,9382,1085,3,"3,163.70","2,882.25",Electronics,Printers,Debit Card,18-07-2023,Marcus Brown,Illinois,Chicago,July,9491.1
B-26352,West,9382,1085,3,"4,675.90","4,665.12",Electronics,Printers,Debit Card,16-05-2022,Annette Pierce,New York,Rochester,May,14027.7
B-26352,East,4936,576,19,"4,446.90","4,298.12",Furniture,Tables,COD,18-07-2023,Marcus Brown,Illinois,Chicago,July,84491.1
B-26352,West,4936,576,19,"1,336.37",894.48,Furniture,Tables,COD,16-05-2022,Annette Pierce,New York,Rochester,May,25391.03
B-26528,South,2663,64,19,"2,512.84","2,211.95",Furniture,Sofas,COD,16-06-2024,Donald Hernandez,California,San Francisco,June,47743.96
B-26528,North,2663,64,19,"2,654.65","2,346.80",Furniture,Sofas,COD,23-10-2021,Megan Davis,Ohio,Cleveland,October,50438.35
